Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),Price_Category,Cluster,Clusters
0.038932146829810894,1,1,1,1,26,3500000000.0,116666.67,Medium,0,0
0.035595105672969966,1,0,1,0,125,1100000000.0,36666.67,Low,0,0
0.12235817575083427,3,1,1,1,162,1484000000.0,49466.67,Low,0,0
0.22803114571746383,3,1,1,1,57,25900000000.0,863333.33,High,1,1
0.08008898776418241,2,1,1,1,57,8100000000.0,270000.0,High,0,0
0.12013348164627363,3,1,1,1,76,1242000000.0,41400.0,Low,0,0
0.021134593993325915,1,1,1,0,13,380000000.0,12666.67,Low,0,0
0.2447163515016685,3,1,1,0,105,45000000000.0,1500000.0,High,1,1
0.020022246941045603,1,1,1,0,141,995000000.0,33166.67,Low,0,0
0.042269187986651836,2,1,1,0,120,1550000000.0,51666.67,Low,0,0
0.10901001112347053,3,1,1,1,93,5200000000.0,173333.33,High,0,0
0.03337041156840934,1,1,1,1,120,1380000000.0,46000.0,Low,0,0
0.06117908787541713,2,1,1,1,108,3200000000.0,106666.67,Medium,0,0
0.06117908787541713,2,1,1,1,71,565000000.0,18833.33,Low,0,0
0.05339265850945495,2,1,0,0,71,550000000.0,18333.33,Low,0,0
0.008898776418242493,1,1,1,0,120,850000000.0,28333.33,Low,0,0
0.06896551724137931,2,1,0,1,120,2760000000.0,92000.0,Medium,0,0
0.07230255839822025,2,1,1,1,156,4650000000.0,155000.0,Medium,0,0
0.08342602892102335,3,1,1,1,40,3900000000.0,130000.0,Medium,0,0
0.06896551724137931,2,0,0,1,117,550000000.0,18333.33,Low,0,0
0.05116796440489433,2,1,1,0,183,2400000000.0,80000.0,Medium,0,0
0.06117908787541713,2,1,1,1,185,1250000000.0,41666.67,Low,0,0
0.1457174638487208,3,1,1,1,57,15350000000.0,511666.67,High,0,0
0.022246941045606226,1,1,0,1,128,750000000.0,25000.0,Low,0,0
0.05339265850945495,2,1,1,1,183,2650000000.0,88333.33,Medium,0,0
0.026696329254727473,1,1,1,1,40,2150000000.0,71666.67,Medium,0,0
0.0778642936596218,2,1,1,1,146,3800000000.0,126666.67,Medium,0,0
0.0778642936596218,2,1,1,1,40,3500000000.0,116666.67,Medium,0,0
0.0889877641824249,3,1,1,1,74,2330000000.0,77666.67,Medium,0,0
0.030033370411568415,1,1,1,1,40,2050000000.0,68333.33,Medium,0,0
0.036707452725250285,2,1,1,0,13,870000000.0,29000.0,Low,0,0
0.0778642936596218,2,1,1,1,111,3600000000.0,120000.0,Medium,0,0
0.055617352614015576,1,0,1,0,152,560000000.0,18666.67,Low,0,0
0.09454949944382648,2,1,1,1,40,4200000000.0,140000.0,Medium,0,0
0.042269187986651836,1,1,1,0,183,1950000000.0,65000.0,Medium,0,0
0.020022246941045603,1,1,1,0,183,1900000000.0,63333.33,Medium,0,0
0.05005561735261401,2,1,1,0,183,2450000000.0,81666.67,Medium,0,0
0.09454949944382648,2,1,1,1,156,5000000000.0,166666.67,High,0,0
0.08453837597330366,2,1,1,1,40,3500000000.0,116666.67,Medium,0,0
0.028921023359288096,1,1,1,1,40,1980000000.0,66000.0,Medium,0,0
0.03114571746384872,1,1,1,1,40,2080000000.0,69333.33,Medium,0,0
0.07230255839822025,2,1,1,1,26,3700000000.0,123333.33,Medium,0,0
0.022246941045606226,1,1,1,1,183,1900000000.0,63333.33,Medium,0,0
0.03337041156840934,2,1,1,0,26,2100000000.0,70000.0,Medium,0,0
0.03337041156840934,1,1,1,1,40,1920000000.0,64000.0,Medium,0,0
0.06896551724137931,2,1,1,0,96,2500000000.0,83333.33,Medium,0,0
0.030033370411568415,1,1,1,1,183,2300000000.0,76666.67,Medium,0,0
0.04671857619577308,2,1,1,0,183,2300000000.0,76666.67,Medium,0,0
0.045606229143492764,2,1,1,0,40,2280000000.0,76000.0,Medium,0,0
0.10344827586206898,2,1,1,1,110,3600000000.0,120000.0,Medium,0,0
0.022246941045606226,1,1,1,1,183,1950000000.0,65000.0,Medium,0,0
0.03114571746384872,1,1,1,1,146,1850000000.0,61666.67,Low,0,0
0.026696329254727473,1,1,1,1,40,2050000000.0,68333.33,Medium,0,0
0.06117908787541713,2,1,1,1,146,2350000000.0,78333.33,Medium,0,0
0.06117908787541713,2,1,1,1,183,3450000000.0,115000.0,Medium,0,0
0.10567296996662959,3,0,1,1,101,1300000000.0,43333.33,Low,0,0
0.027808676307007785,1,1,1,1,40,1920000000.0,64000.0,Medium,0,0
0.04671857619577308,2,1,1,1,183,2500000000.0,83333.33,Medium,0,0
0.09454949944382648,2,1,1,1,40,5200000000.0,173333.33,High,0,0
0.0778642936596218,2,1,1,1,183,3450000000.0,115000.0,Medium,0,0
0.09566184649610679,2,1,1,1,119,4170000000.0,139000.0,Medium,0,0
0.08342602892102335,2,1,1,1,119,3250000000.0,108333.33,Medium,0,0
0.03337041156840934,1,1,1,0,40,1800000000.0,60000.0,Low,0,0
0.02558398220244716,1,1,1,1,52,2120000000.0,70666.67,Medium,0,0
0.027808676307007785,1,1,1,1,40,1780000000.0,59333.33,Low,0,0
0.05116796440489433,2,1,1,1,40,2250000000.0,75000.0,Medium,0,0
0.09010011123470524,3,1,1,1,119,3500000000.0,116666.67,Medium,0,0
0.052280311457174634,2,1,1,1,62,2150000000.0,71666.67,Medium,0,0
0.03114571746384872,1,1,1,1,40,1860000000.0,62000.0,Low,0,0
0.07119021134593995,2,1,1,0,164,3200000000.0,106666.67,Medium,0,0
0.03114571746384872,1,1,1,1,146,1880000000.0,62666.67,Low,0,0
0.0867630700778643,2,1,1,1,62,3300000000.0,110000.0,Medium,0,0
0.028921023359288096,1,1,1,1,52,2000000000.0,66666.67,Medium,0,0
0.06006674082313682,2,1,1,1,106,3250000000.0,108333.33,Medium,0,0
0.03337041156840934,2,1,1,1,19,1950000000.0,65000.0,Medium,0,0
0.02558398220244716,1,0,1,1,117,470000000.0,15666.67,Low,0,0
0.04783092324805339,2,1,1,1,120,2555000000.0,85166.67,Medium,0,0
0.04783092324805339,2,0,0,1,120,1970000000.0,65666.67,Medium,0,0
0.13348164627363737,3,1,1,1,120,5100000000.0,170000.0,High,0,0
0.09343715239154618,2,1,1,1,120,3762000000.0,125400.0,Medium,0,0
0.02558398220244716,1,0,1,1,117,540000000.0,18000.0,Low,0,0
0.10567296996662959,3,1,1,1,120,4000000000.0,133333.33,Medium,0,0
0.12791991101223582,3,1,1,1,57,13625000000.0,454166.67,High,0,0
0.18576195773081203,3,1,1,1,37,18715000000.0,623833.33,High,0,0
0.08342602892102335,2,1,1,1,85,4000000000.0,133333.33,Medium,0,0
0.11679644048943272,3,1,1,1,172,4050000000.0,135000.0,Medium,0,0
0.11902113459399333,3,1,1,1,158,4660000000.0,155333.33,Medium,0,0
0.0667408231368187,2,1,1,0,26,3200000000.0,106666.67,Medium,0,0
0.10567296996662959,2,1,1,1,163,6625000000.0,220833.33,High,0,0
0.16129032258064516,3,1,1,1,57,15500000000.0,516666.67,High,0,0
0.02447163515016685,1,1,1,1,40,2300000000.0,76666.67,Medium,0,0
0.0889877641824249,3,1,1,1,119,3100000000.0,103333.33,Medium,0,0
0.09121245828698554,2,1,0,1,119,3300000000.0,110000.0,Medium,0,0
0.038932146829810894,2,1,1,1,156,2150000000.0,71666.67,Medium,0,0
0.020022246941045603,1,1,1,1,13,400000000.0,13333.33,Low,0,0
0.08342602892102335,2,1,1,1,119,2800000000.0,93333.33,Medium,0,0
0.028921023359288096,1,1,1,1,146,2240000000.0,74666.67,Medium,0,0
0.0867630700778643,2,1,1,1,62,1900000000.0,63333.33,Medium,0,0
0.05339265850945495,2,1,1,1,163,2920000000.0,97333.33,Medium,0,0
0.06117908787541713,2,1,1,1,115,520000000.0,17333.33,Low,0,0
0.08342602892102335,2,1,1,1,117,535000000.0,17833.33,Low,0,0
0.12791991101223582,3,1,1,1,135,11000000000.0,366666.67,High,0,0
0.12791991101223582,3,1,1,1,122,8990000000.0,299666.67,High,0,0
0.12235817575083427,3,1,1,1,122,6200000000.0,206666.67,High,0,0
0.04004449388209121,2,1,1,1,111,1580000000.0,52666.67,Low,0,0
0.13348164627363737,2,0,1,1,28,1200000000.0,40000.0,Low,0,0
0.07563959955506117,2,1,1,1,26,4480000000.0,149333.33,Medium,0,0
0.0867630700778643,2,1,1,1,119,3350000000.0,111666.67,Medium,0,0
0.07230255839822025,2,1,1,1,111,2600000000.0,86666.67,Medium,0,0
0.03781979977753059,1,0,0,1,49,900000000.0,30000.0,Low,0,0
0.05005561735261401,1,1,0,1,49,1875000000.0,62500.0,Low,0,0
0.0667408231368187,2,1,1,1,119,2500000000.0,83333.33,Medium,0,0
0.07007786429365961,2,1,1,1,49,1510000000.0,50333.33,Low,0,0
0.13125695216907676,3,1,1,1,119,5750000000.0,191666.67,High,0,0
0.03781979977753059,1,0,1,0,48,1050000000.0,35000.0,Low,0,0
0.09343715239154618,2,1,1,1,119,3600000000.0,120000.0,Medium,0,0
0.08565072302558399,2,1,1,1,119,3500000000.0,116666.67,Medium,0,0
0.09232480533926585,2,1,1,1,119,3270000000.0,109000.0,Medium,0,0
0.09454949944382648,2,1,1,1,57,7400000000.0,246666.67,High,0,0
0.09454949944382648,2,1,1,1,119,3600000000.0,120000.0,Medium,0,0
0.10011123470522804,2,1,1,1,60,8400000000.0,280000.0,High,0,0
0.05116796440489433,2,1,1,1,26,2700000000.0,90000.0,Medium,0,0
0.08453837597330366,2,1,1,1,106,4520000000.0,150666.67,Medium,0,0
0.08342602892102335,2,1,1,1,57,6900000000.0,230000.0,High,0,0
0.06340378197997776,2,0,0,1,128,1570000000.0,52333.33,Low,0,0
0.042269187986651836,2,1,1,1,111,1970000000.0,65666.67,Medium,0,0
0.04449388209121246,2,1,1,1,122,2580000000.0,86000.0,Medium,0,0
0.15016685205784205,3,1,1,1,111,5250000000.0,175000.0,High,0,0
0.3726362625139043,4,1,1,1,39,47450000000.0,1581666.67,High,1,1
0.16129032258064516,3,1,1,1,118,15500000000.0,516666.67,High,0,0
0.04449388209121246,2,1,1,1,135,4800000000.0,160000.0,Medium,0,0
0.15016685205784205,3,1,1,1,93,10230000000.0,341000.0,High,0,0
0.09454949944382648,2,1,1,1,26,5080000000.0,169333.33,High,0,0
0.07007786429365961,2,1,0,1,146,2900000000.0,96666.67,Medium,0,0
0.16796440489432704,3,1,1,1,93,13000000000.0,433333.33,High,0,0
0.16129032258064516,3,1,1,1,93,11375000000.0,379166.67,High,0,0
0.12903225806451613,3,1,1,1,93,8500000000.0,283333.33,High,0,0
0.11679644048943272,3,1,1,1,93,6200000000.0,206666.67,High,0,0
0.022246941045606226,1,1,1,1,164,1980000000.0,66000.0,Medium,0,0
0.0889877641824249,2,1,1,1,117,535000000.0,17833.33,Low,0,0
0.0867630700778643,2,1,1,1,89,7000000000.0,233333.33,High,0,0
0.10122358175750834,3,1,1,1,117,610000000.0,20333.33,Low,0,0
0.21134593993325917,3,1,1,1,44,35200000000.0,1173333.33,High,1,1
0.2335928809788654,4,1,1,1,44,38500000000.0,1283333.33,High,1,1
0.0667408231368187,2,1,1,1,155,5500000000.0,183333.33,High,0,0
0.0967741935483871,2,1,1,1,105,12500000000.0,416666.67,High,0,0
0.12458286985539488,3,1,1,1,122,7550000000.0,251666.67,High,0,0
0.027808676307007785,1,1,1,0,183,1950000000.0,65000.0,Medium,0,0
0.06117908787541713,2,1,1,1,156,3300000000.0,110000.0,Medium,0,0
0.1468298109010011,3,1,1,1,105,16300000000.0,543333.33,High,0,0
0.0778642936596218,2,1,1,1,7,6500000000.0,216666.67,High,0,0
0.15016685205784205,3,1,1,1,150,12400000000.0,413333.33,High,0,0
0.13348164627363737,3,1,1,1,105,15000000000.0,500000.0,High,0,0
0.058954393770856504,2,1,1,1,126,1450000000.0,48333.33,Low,0,0
0.18909899888765294,3,1,0,1,184,10000000000.0,333333.33,High,0,0
0.07230255839822025,2,1,1,1,0,6700000000.0,223333.33,High,0,0
0.0578420467185762,2,1,1,1,119,2350000000.0,78333.33,Medium,0,0
0.09121245828698554,3,1,1,1,156,5600000000.0,186666.67,High,0,0
0.07341490545050056,2,1,1,1,108,3900000000.0,130000.0,Medium,0,0
0.062291434927697446,3,1,1,1,115,425000000.0,14166.67,Low,0,0
0.08342602892102335,2,1,1,1,117,940000000.0,31333.33,Low,0,0
0.09454949944382648,2,1,1,1,111,3280000000.0,109333.33,Medium,0,0
0.06340378197997776,2,1,1,1,146,3000000000.0,100000.0,Medium,0,0
0.15016685205784205,3,1,1,1,50,11500000000.0,383333.33,High,0,0
0.11679644048943272,3,1,1,1,93,7425000000.0,247500.0,High,0,0
0.0889877641824249,2,1,1,1,52,3670000000.0,122333.33,Medium,0,0
0.055617352614015576,2,1,1,1,163,3500000000.0,116666.67,Medium,0,0
0.04004449388209121,2,1,1,1,163,1800000000.0,60000.0,Low,0,0
0.06451612903225806,2,1,1,1,126,1550000000.0,51666.67,Low,0,0
0.04449388209121246,1,1,1,0,152,870000000.0,29000.0,Low,0,0
0.11123470522803114,3,1,1,1,52,5600000000.0,186666.67,High,0,0
0.06340378197997776,2,1,1,1,106,3000000000.0,100000.0,Medium,0,0
0.062291434927697446,2,1,1,1,163,4500000000.0,150000.0,Medium,0,0
0.035595105672969966,1,1,1,1,164,2400000000.0,80000.0,Medium,0,0
0.06340378197997776,2,1,1,1,117,725000000.0,24166.67,Low,0,0
0.04449388209121246,2,1,1,1,163,2000000000.0,66666.67,Medium,0,0
0.038932146829810894,2,1,1,1,163,2700000000.0,90000.0,Medium,0,0
0.03781979977753059,2,1,1,1,163,2100000000.0,70000.0,Medium,0,0
0.035595105672969966,2,1,1,1,163,2200000000.0,73333.33,Medium,0,0
0.12235817575083427,3,1,1,1,57,8000000000.0,266666.67,High,0,0
0.10567296996662959,3,1,1,1,57,7100000000.0,236666.67,High,0,0
0.042269187986651836,2,1,1,1,163,2100000000.0,70000.0,Medium,0,0
0.04115684093437152,2,1,0,0,183,2200000000.0,73333.33,Medium,0,0
0.03781979977753059,2,1,1,1,163,2050000000.0,68333.33,Medium,0,0
0.07230255839822025,2,1,1,0,108,3900000000.0,130000.0,Medium,0,0
0.07452725250278086,2,1,1,1,117,770000000.0,25666.67,Low,0,0
0.11790878754171302,3,1,1,1,119,4300000000.0,143333.33,Medium,0,0
0.04449388209121246,1,1,1,1,183,2400000000.0,80000.0,Medium,0,0
0.06117908787541713,2,1,1,1,126,1507000000.0,50233.33,Low,0,0
0.08342602892102335,2,1,1,1,117,950000000.0,31666.67,Low,0,0
0.022246941045606226,1,1,0,1,106,1900000000.0,63333.33,Medium,0,0
0.030033370411568415,1,1,1,1,164,2750000000.0,91666.67,Medium,0,0
0.07230255839822025,2,1,1,1,183,3300000000.0,110000.0,Medium,0,0
0.038932146829810894,2,1,1,1,183,2380000000.0,79333.33,Medium,0,0
0.0778642936596218,2,0,1,0,170,2000000000.0,66666.67,Medium,0,0
0.10901001112347053,3,1,1,1,86,3950000000.0,131666.67,Medium,0,0
0.07007786429365961,2,1,1,1,57,6000000000.0,200000.0,High,0,0
0.05005561735261401,2,1,1,1,126,1275000000.0,42500.0,Low,0,0
0.11457174638487208,4,1,1,0,74,4700000000.0,156666.67,Medium,0,0
0.0778642936596218,2,1,1,1,108,4450000000.0,148333.33,Medium,0,0
0.12235817575083427,3,1,1,1,119,4800000000.0,160000.0,Medium,0,0
0.06896551724137931,2,1,1,1,26,3570000000.0,119000.0,Medium,0,0
0.10011123470522804,2,1,1,0,11,4500000000.0,150000.0,Medium,0,0
0.016685205784204675,1,1,1,0,74,1030000000.0,34333.33,Low,0,0
0.11123470522803114,2,1,1,0,57,6890000000.0,229666.67,High,0,0
0.07230255839822025,2,0,1,1,102,2185000000.0,72833.33,Medium,0,0
0.13348164627363737,3,0,0,0,57,10500000000.0,350000.0,High,0,0
0.04671857619577308,2,1,1,1,126,1206000000.0,40200.0,Low,0,0
0.03337041156840934,1,1,1,1,26,3350000000.0,111666.67,Medium,0,0
0.17797552836484984,3,1,1,1,39,12000000000.0,400000.0,High,0,0
0.10567296996662959,2,1,1,1,150,9750000000.0,325000.0,High,0,0
0.0667408231368187,2,1,1,1,106,3420000000.0,114000.0,Medium,0,0
0.08342602892102335,2,1,1,1,146,4100000000.0,136666.67,Medium,0,0
0.0667408231368187,2,1,1,1,156,2850000000.0,95000.0,Medium,0,0
0.08008898776418241,2,1,1,1,163,5600000000.0,186666.67,High,0,0
0.022246941045606226,1,1,1,1,111,1500000000.0,50000.0,Low,0,0
0.04004449388209121,2,1,1,0,122,2250000000.0,75000.0,Medium,0,0
0.10567296996662959,3,1,1,1,187,8750000000.0,291666.67,High,0,0
0.11345939933259178,3,1,1,1,115,2050000000.0,68333.33,Medium,0,0
0.08120133481646274,2,1,1,1,26,4300000000.0,143333.33,Medium,0,0
0.26696329254727474,5,1,1,0,187,13500000000.0,450000.0,High,0,0
0.11123470522803114,2,1,1,1,156,4180000000.0,139333.33,Medium,0,0
0.1446051167964405,3,1,1,1,11,8320000000.0,277333.33,High,0,0
0.0889877641824249,2,1,1,1,156,3410000000.0,113666.67,Medium,0,0
0.05005561735261401,2,1,1,1,156,1980000000.0,66000.0,Medium,0,0
0.05005561735261401,2,1,1,1,156,2400000000.0,80000.0,Medium,0,0
0.06117908787541713,2,1,1,1,109,4500000000.0,150000.0,Medium,0,0
0.11123470522803114,3,1,1,1,135,8500000000.0,283333.33,High,0,0
0.04783092324805339,2,1,1,1,126,1679000000.0,55966.67,Low,0,0
0.07230255839822025,2,1,1,1,135,5500000000.0,183333.33,High,0,0
0.2447163515016685,4,1,1,0,150,35000000000.0,1166666.67,High,1,1
0.038932146829810894,2,1,1,1,141,1750000000.0,58333.33,Low,0,0
0.03781979977753059,2,1,1,1,19,2090000000.0,69666.67,Medium,0,0
0.07119021134593995,2,1,1,1,180,4130000000.0,137666.67,Medium,0,0
0.0889877641824249,2,1,1,1,117,375000000.0,12500.0,Low,0,0
0.08342602892102335,2,1,1,1,117,550000000.0,18333.33,Low,0,0
0.12791991101223582,3,1,1,1,68,9000000000.0,300000.0,High,0,0
0.08342602892102335,2,1,1,1,117,875000000.0,29166.67,Low,0,0
0.10011123470522804,2,1,1,1,50,12000000000.0,400000.0,High,0,0
0.0778642936596218,2,1,1,1,64,3100000000.0,103333.33,Medium,0,0
0.09454949944382648,2,1,1,1,181,3800000000.0,126666.67,Medium,0,0
0.0778642936596218,2,0,1,1,146,3300000000.0,110000.0,Medium,0,0
0.036707452725250285,1,1,1,1,111,1280000000.0,42666.67,Low,0,0
0.027808676307007785,1,0,0,0,183,1900000000.0,63333.33,Medium,0,0
0.10344827586206898,3,1,1,1,104,3300000000.0,110000.0,Medium,0,0
0.05672969966629588,2,1,1,1,126,1420000000.0,47333.33,Low,0,0
0.11123470522803114,3,1,1,1,74,2800000000.0,93333.33,Medium,0,0
0.0867630700778643,2,1,1,1,118,7700000000.0,256666.67,High,0,0
0.11679644048943272,3,1,1,1,125,2950000000.0,98333.33,Medium,0,0
0.0578420467185762,2,1,1,1,183,3500000000.0,116666.67,Medium,0,0
0.10011123470522804,2,1,1,1,164,4250000000.0,141666.67,Medium,0,0
0.303670745272525,3,1,1,1,7,30000000000.0,1000000.0,High,1,1
0.18909899888765294,3,1,1,1,112,18000000000.0,600000.0,High,0,0
0.022246941045606226,1,1,1,1,156,1850000000.0,61666.67,Low,0,0
0.055617352614015576,2,1,1,1,156,3550000000.0,118333.33,Medium,0,0
0.0778642936596218,2,1,1,1,117,1100000000.0,36666.67,Low,0,0
0.06117908787541713,2,1,1,1,156,2380000000.0,79333.33,Medium,0,0
0.015572858731924363,1,1,1,0,156,1390000000.0,46333.33,Low,0,0
0.09454949944382648,2,1,1,1,166,8200000000.0,273333.33,High,0,0
0.05005561735261401,2,1,1,1,106,2930000000.0,97666.67,Medium,0,0
0.038932146829810894,1,1,1,1,156,2220000000.0,74000.0,Medium,0,0
0.08453837597330366,2,1,1,1,187,5700000000.0,190000.0,High,0,0
0.19243604004449388,3,1,1,1,189,36000000000.0,1200000.0,High,1,1
0.06896551724137931,2,1,1,1,146,2700000000.0,90000.0,Medium,0,0
0.035595105672969966,1,1,1,1,164,2170000000.0,72333.33,Medium,0,0
0.06896551724137931,2,1,1,1,118,6700000000.0,223333.33,High,0,0
0.06117908787541713,2,1,1,1,26,3150000000.0,105000.0,Medium,0,0
0.03337041156840934,1,1,1,1,135,3300000000.0,110000.0,Medium,0,0
0.0778642936596218,2,1,1,1,40,3400000000.0,113333.33,Medium,0,0
0.0778642936596218,2,1,1,1,108,5100000000.0,170000.0,High,0,0
0.10122358175750834,2,1,1,1,56,7500000000.0,250000.0,High,0,0
0.036707452725250285,1,1,1,1,50,5600000000.0,186666.67,High,0,0
0.07563959955506117,2,1,1,1,183,4400000000.0,146666.67,Medium,0,0
0.04115684093437152,2,1,1,1,118,3500000000.0,116666.67,Medium,0,0
0.06340378197997776,2,1,1,1,183,2830000000.0,94333.33,Medium,0,0
0.09454949944382648,3,1,1,1,118,5300000000.0,176666.67,High,0,0
0.021134593993325915,1,0,0,1,122,2300000000.0,76666.67,Medium,0,0
0.011123470522803117,0,0,1,0,111,650000000.0,21666.67,Low,0,0
0.11123470522803114,3,1,1,1,187,8000000000.0,266666.67,High,0,0
0.12680756395995552,3,1,1,0,118,8000000000.0,266666.67,High,0,0
0.02558398220244716,1,1,1,1,163,2430000000.0,81000.0,Medium,0,0
0.06451612903225806,2,1,1,1,26,3400000000.0,113333.33,Medium,0,0
0.08342602892102335,2,1,1,1,163,3900000000.0,130000.0,Medium,0,0
0.0667408231368187,2,1,1,1,123,6560000000.0,218666.67,High,0,0
0.05005561735261401,2,1,1,1,167,2150000000.0,71666.67,Medium,0,0
0.1557285873192436,3,1,1,1,105,17000000000.0,566666.67,High,0,0
0.1935483870967742,3,1,1,1,44,32640000000.0,1088000.0,High,1,1
0.07230255839822025,2,1,1,1,52,3600000000.0,120000.0,Medium,0,0
0.026696329254727473,1,1,1,0,13,500000000.0,16666.67,Low,0,0
0.07563959955506117,2,1,1,1,146,3220000000.0,107333.33,Medium,0,0
0.0667408231368187,2,1,1,1,52,3600000000.0,120000.0,Medium,0,0
0.07452725250278086,2,1,1,1,52,3800000000.0,126666.67,Medium,0,0
0.045606229143492764,2,1,1,1,40,2530000000.0,84333.33,Medium,0,0
0.13348164627363737,3,1,1,1,150,12000000000.0,400000.0,High,0,0
0.09566184649610679,3,1,1,1,118,8100000000.0,270000.0,High,0,0
0.10011123470522804,2,1,1,1,135,8600000000.0,286666.67,High,0,0
0.05450500556173526,2,1,1,1,183,2400000000.0,80000.0,Medium,0,0
0.05450500556173526,2,1,1,1,183,3100000000.0,103333.33,Medium,0,0
0.11679644048943272,2,1,1,1,39,10000000000.0,333333.33,High,0,0
0.0889877641824249,2,1,1,1,183,3950000000.0,131666.67,Medium,0,0
0.0889877641824249,3,1,1,1,146,4700000000.0,156666.67,Medium,0,0
0.06340378197997776,2,1,1,1,183,3800000000.0,126666.67,Medium,0,0
0.05005561735261401,2,1,1,1,122,3750000000.0,125000.0,Medium,0,0
0.0867630700778643,2,1,1,1,183,3950000000.0,131666.67,Medium,0,0
0.0889877641824249,2,1,1,1,26,5700000000.0,190000.0,High,0,0
0.0778642936596218,2,1,1,1,146,5100000000.0,170000.0,High,0,0
0.12235817575083427,3,1,1,1,150,9200000000.0,306666.67,High,0,0
0.04671857619577308,2,1,1,0,163,2113000000.0,70433.33,Medium,0,0
0.04783092324805339,2,1,1,0,163,2108000000.0,70266.67,Medium,0,0
0.12791991101223582,3,1,1,1,37,12325000000.0,410833.33,High,0,0
0.05005561735261401,2,1,1,0,108,2385000000.0,79500.0,Medium,0,0
0.06896551724137931,2,1,1,1,187,6300000000.0,210000.0,High,0,0
0.055617352614015576,2,1,1,1,160,2220000000.0,74000.0,Medium,0,0
0.10789766407119022,2,1,1,1,43,8890000000.0,296333.33,High,0,0
0.048943270300333706,2,1,1,1,187,3920000000.0,130666.67,Medium,0,0
0.08342602892102335,3,1,1,1,115,1260000000.0,42000.0,Low,0,0
0.09121245828698554,3,1,1,0,115,1400000000.0,46666.67,Low,0,0
0.10011123470522804,2,1,1,1,150,7500000000.0,250000.0,High,0,0
0.10344827586206898,3,1,1,1,117,500000000.0,16666.67,Low,0,0
0.12235817575083427,3,1,1,1,150,10000000000.0,333333.33,High,0,0
0.036707452725250285,1,1,1,1,122,3500000000.0,116666.67,Medium,0,0
0.028921023359288096,1,1,1,1,122,1950000000.0,65000.0,Medium,0,0
0.08342602892102335,2,1,1,1,52,4350000000.0,145000.0,Medium,0,0
0.07452725250278086,2,1,1,1,187,5000000000.0,166666.67,High,0,0
0.12235817575083427,3,1,1,1,75,9200000000.0,306666.67,High,0,0
0.03337041156840934,2,1,1,0,26,1650000000.0,55000.0,Low,0,0
0.026696329254727473,1,0,1,1,122,2000000000.0,66666.67,Medium,0,0
0.0667408231368187,2,1,1,1,43,6000000000.0,200000.0,High,0,0
0.06896551724137931,2,1,1,1,52,3950000000.0,131666.67,Medium,0,0
0.038932146829810894,2,0,1,0,52,1900000000.0,63333.33,Medium,0,0
0.05116796440489433,2,1,1,1,13,896000000.0,29866.67,Low,0,0
0.04671857619577308,2,1,1,1,163,2600000000.0,86666.67,Medium,0,0
0.11679644048943272,3,1,1,1,50,11500000000.0,383333.33,High,0,0
0.06340378197997776,2,1,1,1,117,500000000.0,16666.67,Low,0,0
0.25027808676307006,3,1,1,1,50,26000000000.0,866666.67,High,1,1
0.0778642936596218,2,1,1,0,187,4300000000.0,143333.33,Medium,0,0
0.18242491657397109,2,1,1,1,105,19845000000.0,661500.0,High,0,0
0.6340378197997775,2,1,1,1,123,9150000000.0,305000.0,High,0,0
0.1446051167964405,3,1,1,1,135,13500000000.0,450000.0,High,0,0
0.07563959955506117,2,1,1,1,57,6958000000.0,231933.33,High,0,0
0.11457174638487208,3,0,0,0,13,1600000000.0,53333.33,Low,0,0
0.0867630700778643,2,1,1,1,183,5616000000.0,187200.0,High,0,0
0.05116796440489433,2,1,1,1,146,2800000000.0,93333.33,Medium,0,0
0.04783092324805339,2,1,1,1,131,1230000000.0,41000.0,Low,0,0
0.05116796440489433,2,1,1,1,164,3150000000.0,105000.0,Medium,0,0
0.055617352614015576,2,1,1,1,164,3680000000.0,122666.67,Medium,0,0
0.06896551724137931,2,1,1,1,57,6600000000.0,220000.0,High,0,0
0.11123470522803114,2,1,1,1,123,8500000000.0,283333.33,High,0,0
0.045606229143492764,2,1,1,1,20,1640000000.0,54666.67,Low,0,0
0.028921023359288096,1,1,1,1,156,1900000000.0,63333.33,Medium,0,0
0.08342602892102335,2,1,1,1,117,890000000.0,29666.67,Low,0,0
0.07007786429365961,2,1,1,1,26,4370000000.0,145666.67,Medium,0,0
0.1657397107897664,3,1,1,1,118,9645000000.0,321500.0,High,0,0
0.0778642936596218,2,1,1,1,60,6200000000.0,206666.67,High,0,0
0.0889877641824249,3,1,1,1,135,5200000000.0,173333.33,High,0,0
0.07563959955506117,2,1,1,1,108,4850000000.0,161666.67,Medium,0,0
0.07897664071190211,2,1,1,1,135,5550000000.0,185000.0,High,0,0
0.08342602892102335,2,1,1,1,117,800000000.0,26666.67,Low,0,0
0.14126807563959956,3,1,1,1,68,9850000000.0,328333.33,High,0,0
0.0667408231368187,2,1,1,1,126,1620000000.0,54000.0,Low,0,0
0.07452725250278086,2,1,1,1,117,760000000.0,25333.33,Low,0,0
0.10011123470522804,3,1,1,1,119,1272000000.0,42400.0,Low,0,0
0.303670745272525,4,1,1,1,179,48000000000.0,1600000.0,High,1,1
0.03337041156840934,1,1,1,1,187,3250000000.0,108333.33,Medium,0,0
0.239154616240267,5,1,1,1,37,14500000000.0,483333.33,High,0,0
